StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
086995,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
086996,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
086997,30000,3,23300,0.79,0.79,0.77,0.77,-0.04,2021-03-22
086998,324000,21,542240,1.59,1.71,1.57,1.7,0.14,2021-03-22
086999,10000,1,12900,1.29,1.29,1.29,1.29,0.0,2021-03-22
087000,100000,1,59000,0.59,0.59,0.59,0.59,0.02,2021-03-22
087001,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087002,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087003,280000,9,291100,1.0,1.05,0.99,1.05,0.04,2021-03-22
087004,375000,15,685370,1.85,1.85,1.75,1.79,-0.09,2021-03-22
087005,135000,6,256260,1.86,1.91,1.86,1.91,0.11,2021-03-22
087006,20000,2,30000,1.5,1.5,1.5,1.5,0.04,2021-03-22
087007,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087008,47000,2,56940,1.18,1.22,1.18,1.22,0.0,2021-03-22
087009,58000,16,51310,0.89,0.9,0.84,0.84,-0.07,2021-03-22
087010,120000,6,73620,0.62,0.63,0.6,0.63,-0.03,2021-03-22
087011,230000,13,139860,0.6,0.62,0.59,0.6,0.01,2021-03-22
087012,586000,3,227710,0.39,0.39,0.38,0.39,0.0,2021-03-22
087013,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087014,120000,1,63600,0.53,0.53,0.53,0.53,0.05,2021-03-22
087015,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087016,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087017,99000,14,144860,1.52,1.54,1.42,1.42,-0.11,2021-03-22
087018,421000,25,951400,2.33,2.35,2.0,2.02,-0.39,2021-03-22
087019,156000,8,196390,1.23,1.28,1.23,1.26,0.13,2021-03-22
087020,461000,21,467630,0.89,1.09,0.89,1.09,0.22,2021-03-22
087021,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087022,16000,2,8880,0.56,0.56,0.55,0.55,-0.05,2021-03-22
087023,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087024,7000,4,5650,0.82,0.83,0.8,0.83,0.03,2021-03-22
087025,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087026,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087027,10000,1,4800,0.48,0.48,0.48,0.48,-0.03,2021-03-22
087028,34000,3,47860,1.42,1.42,1.39,1.39,0.0,2021-03-22
087029,269000,13,289210,1.07,1.14,1.06,1.14,0.07,2021-03-22
087030,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087031,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087032,83000,13,160710,1.88,1.98,1.86,1.93,0.08,2021-03-22
087033,43000,4,61610,1.43,1.45,1.42,1.45,0.07,2021-03-22
087034,30000,2,30100,1.0,1.01,1.0,1.01,0.0,2021-03-22
087035,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087036,25000,1,12500,0.5,0.5,0.5,0.5,0.0,2021-03-22
087037,789000,23,615600,0.75,0.82,0.74,0.79,0.02,2021-03-22
087038,13000,9,15940,1.18,1.33,1.16,1.33,0.18,2021-03-22
087039,29000,8,42470,1.39,1.52,1.39,1.52,0.02,2021-03-22
087040,99000,23,212310,2.1,2.32,2.06,2.32,0.08,2021-03-22
087041,14000,3,19170,1.3,1.43,1.3,1.43,0.01,2021-03-22
087042,37000,14,53270,1.36,1.51,1.36,1.51,0.03,2021-03-22
087043,1358000,88,3076290,2.14,2.42,2.14,2.23,0.06,2021-03-22
087044,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087045,39000,7,67820,1.84,1.84,1.7,1.71,0.05,2021-03-22
087046,15000,2,24500,1.64,1.64,1.63,1.63,-0.01,2021-03-22
087047,331000,16,454730,1.34,1.47,1.31,1.36,0.09,2021-03-22
087048,212000,9,297040,1.38,1.43,1.38,1.42,0.05,2021-03-22
087049,378000,23,506620,1.4,1.43,1.28,1.28,-0.11,2021-03-22
087050,11000,6,15760,1.44,1.44,1.43,1.43,-0.05,2021-03-22
087051,30000,3,36250,1.2,1.25,1.2,1.25,-0.01,2021-03-22
087052,233000,47,346020,1.49,1.51,1.39,1.49,0.06,2021-03-22
087053,481000,28,799970,1.74,1.78,1.57,1.59,-0.06,2021-03-22
087054,4000,1,4560,1.14,1.14,1.14,1.14,-0.06,2021-03-22
087055,70000,4,47700,0.69,0.69,0.68,0.68,-0.01,2021-03-22
087056,100000,2,160000,1.6,1.6,1.6,1.6,0.02,2021-03-22
087057,180000,11,317100,1.81,1.87,1.73,1.73,0.16,2021-03-22
087058,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087059,33000,4,83630,2.89,2.89,2.52,2.52,0.04,2021-03-22
087060,116000,5,193720,1.66,1.69,1.66,1.67,0.04,2021-03-22
087061,34000,7,37030,1.09,1.09,1.08,1.09,0.03,2021-03-22
087062,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087063,9000,1,13950,1.55,1.55,1.55,1.55,0.07,2021-03-22
087064,128000,14,264940,2.06,2.11,2.06,2.11,0.46,2021-03-22
087065,31000,8,49900,1.6,1.68,1.59,1.68,0.03,2021-03-22
087066,215000,15,663660,2.07,3.26,2.07,3.26,0.3,2021-03-22
087067,122000,4,224700,1.8,1.87,1.8,1.87,0.18,2021-03-22
087068,24000,4,47620,1.97,1.99,1.97,1.99,0.3,2021-03-22
087069,106000,4,88740,0.81,0.84,0.81,0.84,0.07,2021-03-22
087070,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087071,10000,1,8000,0.8,0.8,0.8,0.8,-0.01,2021-03-22
087072,327000,10,211130,0.61,0.66,0.61,0.66,0.04,2021-03-22
087073,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087074,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087075,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087076,58000,7,48400,0.82,0.84,0.82,0.84,0.14,2021-03-22
087077,176000,5,143620,0.82,0.82,0.79,0.82,-0.01,2021-03-22
087078,497000,27,347780,0.71,0.71,0.69,0.71,0.01,2021-03-22
087079,53000,7,44000,0.81,0.94,0.8,0.94,0.0,2021-03-22
087080,163000,5,121940,0.72,0.76,0.72,0.76,0.01,2021-03-22
087081,233000,12,225310,0.97,0.97,0.93,0.93,-0.04,2021-03-22
087082,1553000,73,2239510,1.41,1.54,1.36,1.38,-0.06,2021-03-22
087083,39000,3,81480,2.0,2.12,2.0,2.12,0.09,2021-03-22
087084,39000,3,38330,0.99,0.99,0.97,0.97,0.0,2021-03-22
087085,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087086,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087087,267000,15,385830,1.43,1.54,1.42,1.54,0.22,2021-03-22
087088,393000,11,448220,0.9,1.16,0.89,1.16,0.23,2021-03-22
087089,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087090,12000,1,11760,0.98,0.98,0.98,0.98,0.02,2021-03-22
087091,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087092,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087093,50000,8,101350,1.95,2.07,1.95,2.07,0.08,2021-03-22
087094,422000,6,680080,1.53,1.64,1.53,1.64,0.13,2021-03-22
087095,4000,1,8480,2.12,2.12,2.12,2.12,-0.2,2021-03-22
087096,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087097,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087098,18000,3,25790,1.43,1.44,1.41,1.44,0.07,2021-03-22
087099,77000,27,169610,2.05,2.32,1.99,2.32,0.3,2021-03-22
087100,311000,50,642450,1.97,2.21,1.91,2.21,0.3,2021-03-22
087101,25000,6,42730,1.65,1.76,1.64,1.76,0.01,2021-03-22
087102,112000,12,138440,1.22,1.29,1.21,1.29,0.04,2021-03-22
087103,265000,31,814070,3.0,3.19,2.94,3.19,0.12,2021-03-22
087104,186000,26,571730,3.01,3.18,2.95,3.18,0.07,2021-03-22
087105,15000,8,36140,2.43,2.43,2.36,2.38,-0.16,2021-03-22
087106,13000,7,31070,2.41,2.41,2.35,2.37,-0.15,2021-03-22
087107,253000,11,500910,2.03,2.08,1.91,2.05,-0.1,2021-03-22
087108,4000,4,5820,1.47,1.47,1.44,1.44,-0.13,2021-03-22
087109,1000,1,1690,1.69,1.69,1.69,1.69,0.31,2021-03-22
08710P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087110,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087111,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087112,3000,1,4950,1.65,1.65,1.65,1.65,0.0,2021-03-22
087113,70000,12,225900,2.82,3.51,2.82,3.51,0.69,2021-03-22
087114,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087115,6000,1,8940,1.49,1.49,1.49,1.49,0.14,2021-03-22
087116,226000,12,428330,1.84,2.01,1.83,1.98,0.1,2021-03-22
087117,34000,4,56910,1.65,1.7,1.65,1.68,0.09,2021-03-22
087118,250000,10,344860,1.24,1.52,1.2,1.52,0.0,2021-03-22
087119,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
08711P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087120,4000,1,4680,1.17,1.17,1.17,1.17,0.0,2021-03-22
087121,218000,2,159040,0.68,0.73,0.68,0.73,-0.01,2021-03-22
087122,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087123,110000,3,236200,2.15,2.17,2.14,2.14,-0.04,2021-03-22
087124,184000,10,277120,1.52,1.56,1.45,1.54,-0.03,2021-03-22
087125,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087126,77000,2,159440,2.12,2.12,2.07,2.07,0.1,2021-03-22
087127,54000,11,137710,2.57,2.75,2.52,2.7,0.05,2021-03-22
087128,255000,29,320900,1.22,1.32,1.22,1.26,0.1,2021-03-22
087129,50000,1,24000,0.48,0.48,0.48,0.48,0.0,2021-03-22
08712P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087130,27000,4,33100,1.18,1.26,1.18,1.26,0.05,2021-03-22
087131,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087132,17000,3,30950,1.74,1.86,1.74,1.85,0.1,2021-03-22
087133,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087134,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087135,5000,1,4900,0.98,0.98,0.98,0.98,0.0,2021-03-22
087136,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087137,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087138,40000,2,63960,1.58,1.6,1.58,1.6,0.0,2021-03-22
087139,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
08713P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087140,1000,1,1090,1.09,1.09,1.09,1.09,0.07,2021-03-22
087141,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087142,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087143,82000,11,109070,1.29,1.43,1.26,1.36,0.15,2021-03-22
087144,30000,1,42600,1.42,1.42,1.42,1.42,-0.02,2021-03-22
087145,195000,14,605960,3.28,3.28,2.79,2.89,-0.3,2021-03-22
087146,816000,21,1854410,2.41,2.5,2.15,2.17,-0.32,2021-03-22
087147,10000,1,12900,1.29,1.29,1.29,1.29,0.0,2021-03-22
087148,360000,19,610070,1.6,1.78,1.6,1.78,0.0,2021-03-22
087149,30000,6,64460,1.9,2.19,1.9,2.19,0.0,2021-03-22
087150,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087151,611000,28,1133060,1.73,2.01,1.67,1.98,0.26,2021-03-22
087152,8000,2,11750,1.47,1.47,1.46,1.46,-0.12,2021-03-22
087153,55000,2,68730,1.24,1.25,1.24,1.25,-0.02,2021-03-22
087154,274000,9,510530,1.81,1.88,1.81,1.87,0.11,2021-03-22
087155,598000,40,906300,1.62,1.65,1.44,1.44,-0.22,2021-03-22
087156,946000,26,702560,0.69,0.79,0.67,0.77,0.06,2021-03-22
087157,30000,1,9000,0.3,0.3,0.3,0.3,0.0,2021-03-22
087158,580000,15,463040,0.77,0.82,0.77,0.81,0.09,2021-03-22
087159,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
08715P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087160,21000,2,14930,0.71,0.73,0.71,0.73,0.01,2021-03-22
087161,17000,1,13430,0.79,0.79,0.79,0.79,0.0,2021-03-22
087162,88000,15,153100,1.54,1.8,1.54,1.8,0.24,2021-03-22
087163,27000,5,35600,1.32,1.32,1.31,1.31,-0.07,2021-03-22
087164,22000,2,20130,0.91,0.92,0.91,0.92,0.01,2021-03-22
087165,603000,33,350940,0.52,1.23,0.51,0.57,0.04,2021-03-22
087166,212000,9,175410,0.8,0.85,0.78,0.84,0.01,2021-03-22
087167,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087168,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087169,6000,1,16500,2.75,2.75,2.75,2.75,0.08,2021-03-22
087170,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087171,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087172,333000,63,530290,1.47,1.73,1.42,1.73,0.29,2021-03-22
087173,35000,2,22700,0.65,0.65,0.64,0.64,0.0,2021-03-22
087174,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087175,125000,5,122900,0.96,1.02,0.96,0.99,0.03,2021-03-22
087176,24000,2,42800,1.8,1.8,1.78,1.78,-0.02,2021-03-22
087177,49000,5,47450,0.95,1.0,0.95,0.97,0.02,2021-03-22
087178,20000,3,16100,0.81,0.81,0.8,0.8,-0.03,2021-03-22
087179,11000,5,27270,2.49,2.51,2.46,2.46,0.11,2021-03-22
087180,9000,1,14040,1.56,1.56,1.56,1.56,0.0,2021-03-22
087181,46000,6,93060,2.01,2.04,2.01,2.04,0.26,2021-03-22
087182,2041000,32,3102550,0.93,1.6,0.93,1.6,0.25,2021-03-22
087183,65000,12,166960,2.55,2.65,2.54,2.65,0.04,2021-03-22
087184,40000,11,87830,2.17,2.29,2.16,2.29,0.07,2021-03-22
087185,804000,9,1579800,1.97,1.97,1.95,1.95,-0.12,2021-03-22
087186,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087187,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087188,464000,35,458530,0.92,1.05,0.92,1.01,0.06,2021-03-22
087189,30000,1,26100,0.87,0.87,0.87,0.87,0.04,2021-03-22
087190,58000,7,114210,1.93,1.98,1.92,1.96,-0.15,2021-03-22
087191,120000,31,188090,1.52,1.7,1.48,1.7,0.22,2021-03-22
087192,32000,12,66700,2.0,2.1,2.0,2.1,0.33,2021-03-22
087193,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087194,612000,78,1088370,1.77,1.85,1.72,1.8,0.01,2021-03-22
087195,106000,11,131750,1.31,1.36,1.19,1.36,0.04,2021-03-22
087196,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087197,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087198,3000,1,3450,1.15,1.15,1.15,1.15,-0.04,2021-03-22
087199,880000,20,730800,0.67,0.94,0.67,0.94,0.29,2021-03-22
087200,295000,15,278080,0.85,0.99,0.85,0.95,0.06,2021-03-22
087201,91000,9,93720,1.05,1.05,1.01,1.02,-0.05,2021-03-22
087202,3000,3,8710,2.8,3.04,2.8,3.04,0.08,2021-03-22
087203,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087204,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087205,3000,1,1140,0.38,0.38,0.38,0.38,0.0,2021-03-22
087206,59000,13,131360,2.09,2.26,2.09,2.2,0.04,2021-03-22
087207,59000,12,93940,1.62,1.62,1.54,1.56,-0.07,2021-03-22
087208,556000,18,431880,0.76,0.8,0.74,0.8,0.06,2021-03-22
087209,232000,13,332780,1.33,1.57,1.33,1.57,0.2,2021-03-22
087210,449000,55,592170,1.26,1.4,1.23,1.4,0.17,2021-03-22
087211,632000,60,818640,1.2,1.35,1.18,1.35,0.17,2021-03-22
087212,10000,1,7300,0.73,0.73,0.73,0.73,0.05,2021-03-22
087213,181000,8,262200,1.34,1.47,1.34,1.47,0.04,2021-03-22
087214,46000,1,50140,1.09,1.09,1.09,1.09,0.0,2021-03-22
087215,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087216,113000,18,90250,0.78,0.83,0.77,0.83,0.02,2021-03-22
087217,74000,1,83620,1.13,1.13,1.13,1.13,0.0,2021-03-22
087218,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087219,30000,4,21330,0.71,0.72,0.71,0.72,-0.04,2021-03-22
087220,92000,9,133040,1.43,1.47,1.43,1.44,-0.08,2021-03-22
087221,11000,2,11020,1.0,1.02,1.0,1.02,-0.02,2021-03-22
087222,7000,1,10570,1.51,1.51,1.51,1.51,0.11,2021-03-22
087223,222000,3,123640,0.55,0.62,0.55,0.62,0.05,2021-03-22
087224,4000,3,8490,2.13,2.13,2.1,2.1,0.17,2021-03-22
087225,74000,6,99160,1.34,1.34,1.34,1.34,0.04,2021-03-22
087226,10000,1,11600,1.16,1.16,1.16,1.16,0.0,2021-03-22
087227,40000,3,55650,1.38,1.41,1.38,1.38,0.03,2021-03-22
087228,69000,5,100760,1.46,1.5,1.44,1.46,0.05,2021-03-22
087229,10000,1,10300,1.03,1.03,1.03,1.03,0.04,2021-03-22
087230,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087231,370000,5,387700,0.94,1.05,0.94,1.04,0.06,2021-03-22
087232,93000,14,244550,2.54,2.74,2.5,2.69,-0.03,2021-03-22
087233,171000,4,119500,0.7,0.7,0.69,0.69,0.05,2021-03-22
087234,10000,2,10680,1.08,1.08,1.05,1.05,-0.11,2021-03-22
087235,173000,18,251890,1.43,1.55,1.43,1.53,-0.06,2021-03-22
087236,61000,6,75980,1.24,1.28,1.23,1.28,0.06,2021-03-22
087237,31000,7,29140,0.91,0.97,0.91,0.97,0.02,2021-03-22
087238,60000,24,111750,1.71,2.02,1.65,2.02,0.37,2021-03-22
087239,115000,9,139710,1.17,1.27,1.17,1.27,0.03,2021-03-22
087240,31000,9,51300,1.59,1.72,1.59,1.72,0.1,2021-03-22
087241,92000,5,102060,1.04,1.18,1.04,1.18,0.11,2021-03-22
087242,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087243,167000,19,265250,1.72,1.72,1.48,1.51,-0.2,2021-03-22
087244,664000,35,865640,1.22,1.59,1.13,1.59,0.45,2021-03-22
087245,236000,20,374890,1.46,1.66,1.45,1.66,0.17,2021-03-22
087246,21000,5,21060,1.01,1.01,1.0,1.0,-0.02,2021-03-22
087247,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087248,78000,5,116840,1.42,1.58,1.42,1.58,0.04,2021-03-22
087249,1241000,38,1693680,1.28,1.5,1.27,1.5,0.31,2021-03-22
087250,418000,8,388030,0.92,0.94,0.92,0.94,0.09,2021-03-22
087251,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087252,11000,2,33630,3.03,3.33,3.03,3.33,0.6,2021-03-22
087253,319000,15,510890,1.55,1.77,1.5,1.77,0.25,2021-03-22
087254,36000,11,60500,1.69,1.73,1.64,1.64,-0.03,2021-03-22
087255,38000,11,45080,1.19,1.23,1.15,1.15,-0.03,2021-03-22
087256,48000,3,55860,1.16,1.22,1.16,1.22,-0.01,2021-03-22
087257,35000,7,72940,2.18,2.18,2.02,2.02,-0.1,2021-03-22
087258,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087259,466000,8,675220,1.55,1.55,1.41,1.41,-0.03,2021-03-22
087260,84000,4,100120,1.18,1.21,1.17,1.17,-0.11,2021-03-22
087261,12000,6,25800,1.96,2.26,1.96,2.26,0.0,2021-03-22
087262,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087263,95000,5,120230,1.24,1.32,1.24,1.27,0.01,2021-03-22
087264,20000,2,24600,1.23,1.23,1.23,1.23,0.01,2021-03-22
087265,1000,1,1480,1.48,1.48,1.48,1.48,0.08,2021-03-22
087266,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087267,237000,15,440310,1.74,1.95,1.74,1.95,0.24,2021-03-22
087268,100000,10,139700,1.37,1.44,1.37,1.44,0.0,2021-03-22
087269,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087270,272000,4,155180,0.59,0.59,0.56,0.56,0.0,2021-03-22
087271,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087272,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087273,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087274,22000,1,14520,0.66,0.66,0.66,0.66,-0.03,2021-03-22
087275,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087276,103000,9,136080,1.14,1.42,1.14,1.42,0.15,2021-03-22
087277,447000,6,719650,1.53,1.68,1.53,1.68,0.16,2021-03-22
087278,63000,9,89460,1.42,1.42,1.42,1.42,0.04,2021-03-22
087279,653000,50,1491740,2.3,2.36,2.24,2.24,-0.01,2021-03-22
087280,1000,1,1680,1.68,1.68,1.68,1.68,0.0,2021-03-22
087281,30000,1,33900,1.13,1.13,1.13,1.13,0.02,2021-03-22
087282,195000,22,233010,1.17,1.22,1.17,1.22,0.0,2021-03-22
087283,28000,6,36280,1.25,1.34,1.25,1.28,0.01,2021-03-22
087284,116000,13,178820,1.41,1.58,1.41,1.58,0.16,2021-03-22
087285,325000,38,943440,3.05,3.08,2.01,2.77,-0.18,2021-03-22
087286,7000,1,10080,1.44,1.44,1.44,1.44,-0.08,2021-03-22
087287,139000,5,281970,2.03,2.03,2.01,2.03,-0.06,2021-03-22
087288,133000,3,208580,1.56,1.6,1.56,1.6,0.08,2021-03-22
087289,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087290,107000,2,197620,1.72,1.86,1.72,1.86,0.17,2021-03-22
087291,82000,9,164540,1.95,2.16,1.95,2.0,0.08,2021-03-22
087292,5000,1,8400,1.68,1.68,1.68,1.68,-0.07,2021-03-22
087293,6000,1,9540,1.59,1.59,1.59,1.59,-0.01,2021-03-22
087294,119000,8,187660,1.57,1.82,1.5,1.82,0.44,2021-03-22
087295,22000,6,43630,1.92,2.06,1.92,1.98,0.05,2021-03-22
087296,30000,6,52850,1.74,1.86,1.74,1.75,0.02,2021-03-22
087297,121000,18,201840,1.7,1.7,1.63,1.68,0.09,2021-03-22
087298,200000,11,315020,1.62,1.62,1.55,1.59,-0.06,2021-03-22
087299,22000,3,47080,2.14,2.14,2.14,2.14,-0.05,2021-03-22
087300,94000,5,257420,2.79,2.79,2.72,2.74,0.02,2021-03-22
087301,12000,1,20400,1.7,1.7,1.7,1.7,-0.02,2021-03-22
087302,452000,2,1003520,2.22,2.3,2.22,2.3,0.0,2021-03-22
087303,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087304,5000,3,7510,1.47,1.55,1.47,1.55,0.03,2021-03-22
087305,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087306,2000,1,2320,1.16,1.16,1.16,1.16,0.0,2021-03-22
087307,1159000,12,1005630,0.86,0.88,0.86,0.87,0.04,2021-03-22
087308,6000,2,9810,1.65,1.65,1.62,1.62,0.0,2021-03-22
087309,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087310,95000,8,58770,0.58,0.63,0.57,0.62,0.03,2021-03-22
087311,270000,7,147840,0.54,0.55,0.54,0.54,0.03,2021-03-22
087312,90000,6,43600,0.46,0.5,0.46,0.5,0.06,2021-03-22
087313,27000,6,19880,0.74,0.74,0.72,0.72,-0.07,2021-03-22
087314,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087315,6000,5,2340,0.38,0.4,0.38,0.4,0.0,2021-03-22
087316,30000,7,15850,0.55,0.55,0.51,0.55,0.0,2021-03-22
087317,265000,18,170350,0.64,0.67,0.58,0.67,-0.18,2021-03-22
087318,190000,23,186160,0.92,1.04,0.92,1.03,0.23,2021-03-22
087319,104000,6,172040,1.51,1.66,1.51,1.66,0.28,2021-03-22
087320,67000,12,96020,1.35,1.47,1.35,1.47,0.04,2021-03-22
087321,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087322,6000,2,9250,1.5,1.55,1.5,1.55,0.0,2021-03-22
087323,20000,2,9500,0.48,0.48,0.47,0.47,-0.06,2021-03-22
087324,1681000,34,1143290,0.66,0.71,0.64,0.66,-0.01,2021-03-22
087325,27000,5,51360,1.91,1.92,1.89,1.89,-0.04,2021-03-22
087326,11000,6,21280,1.97,1.97,1.89,1.89,-0.03,2021-03-22
087327,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087328,4000,4,6290,1.63,1.63,1.55,1.55,-0.03,2021-03-22
087329,402000,1,136680,0.34,0.34,0.34,0.34,-0.05,2021-03-22
087330,5000,2,6620,1.33,1.33,1.32,1.32,-0.16,2021-03-22
087331,39000,12,84740,2.08,2.22,2.07,2.22,0.13,2021-03-22
087332,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087333,42000,3,52080,1.19,1.29,1.19,1.29,0.05,2021-03-22
087334,509000,2,448020,0.88,0.89,0.88,0.89,0.0,2021-03-22
087335,75000,4,65100,0.81,0.89,0.81,0.89,0.14,2021-03-22
087336,255000,32,378930,1.55,1.55,1.41,1.53,-0.04,2021-03-22
087337,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087338,248000,10,506140,1.89,2.1,1.84,1.99,0.38,2021-03-22
087339,245000,7,393800,1.61,1.61,1.6,1.61,0.05,2021-03-22
087340,120000,14,143380,1.19,1.2,1.18,1.2,-0.02,2021-03-22
087341,160000,10,168700,1.04,1.07,1.04,1.07,0.03,2021-03-22
087342,75000,7,138150,1.88,1.88,1.83,1.83,0.03,2021-03-22
087343,105000,9,134000,1.27,1.29,1.25,1.29,0.03,2021-03-22
087344,234000,21,399740,1.7,1.74,1.66,1.71,0.03,2021-03-22
087345,65000,7,70900,1.11,1.12,1.08,1.08,0.02,2021-03-22
087346,144000,11,198210,1.41,1.41,1.36,1.36,0.09,2021-03-22
087347,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087348,150000,15,194100,1.33,1.33,1.26,1.28,-0.09,2021-03-22
087349,184000,15,339190,1.78,1.91,1.78,1.91,0.2,2021-03-22
087350,85000,4,87450,0.96,1.06,0.96,1.06,0.06,2021-03-22
087351,89000,17,209300,2.13,2.5,2.13,2.5,0.29,2021-03-22
087352,410000,5,270600,0.66,0.66,0.66,0.66,-0.02,2021-03-22
087353,2000,2,1120,0.56,0.56,0.56,0.56,-0.02,2021-03-22
087354,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
087355,3000,1,4410,1.47,1.47,1.47,1.47,0.0,2021-03-22
087356,10000,1,21100,2.11,2.11,2.11,2.11,0.13,2021-03-22
087357,130000,4,121000,0.94,0.97,0.9,0.97,0.03,2021-03-22
087358,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-22
